UO,IJ,"PROCESSO ADMINISTRATIVO","PROCESSO PAGAMENTO","PROTEÇÃO SOCIAL",PROGRAMA,FAVORECIDO,IDENTIFICAÇÃO,FONTE,NE,NPD,"MÊS PARCELA",VENCIMENTO,VALOR,CONTA,"DATA BORDERÔ",BORDERÔ,"STATUS DA PRESTAÇÃO DE CONTAS",OBSERVAÇÃO
1215785,MÉDICO,"B - CENTRO DE SAÚDE CARLOS RENATO DIAS - CSCRD",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/01,2020/10/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1236545,"TÉCNICO DE SERVIÇOS DE SAÚDE","O - CENTRO DE SAÚDE HAVAÍ - CSH",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/03,2020/07/05,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1252192,"TÉCNICO DE SERVIÇOS DE SAÚDE","O - CENTRO DE SAÚDE HAVAÍ - CSH",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/09/17,2020/11/23,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1236537,"TÉCNICO DE SERVIÇOS DE SAÚDE","NE - CENTRO DE SAÚDE OLAVO ALBINO CORREIA - CSOAC",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/03,2021/04/07,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1225934,"TÉCNICO DE SERVIÇOS DE SAÚDE","N - CENTRO DE SAÚDE JAQUELINE - CSJ",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/11/22,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1237274,MÉDICO,"L - CENTRO DE SAÚDE ALTO VERA CRUZ - CSAVC",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/09,2021/02/26,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1295037,MÉDICO,"L - CENTRO DE SAÚDE ALTO VERA CRUZ - CSAVC",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2021/05/03,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1236405,MÉDICO,"CS - CENTRO DE SAÚDE CARLOS CHAGAS - CSCC",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/02,2020/09/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1237584,"TÉCNICO DE SERVIÇOS DE SAÚDE","N - CENTRO DE SAÚDE FELICIDADE II - CSFE",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/12,2020/12/16,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1237673,"TÉCNICO DE SERVIÇOS DE SAÚDE","N - CENTRO DE SAÚDE FELICIDADE II - CSFE",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/15,2020/07/14,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1238297,"TÉCNICO DE SERVIÇOS DE SAÚDE","N - CENTRO DE SAÚDE NOVO AARÃO REIS - CSNAR",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/19,2021/01/15,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1237967,"TÉCNICO DE SERVIÇOS DE SAÚDE","O - CENTRO DE SAÚDE WALDOMIRO LOBO - CSVLO",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/17,2021/06/16,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1236375,MÉDICO,"P - CENTRO DE SAÚDE SANTA AMÉLIA - CSSA",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/02,2021/06/01,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1237649,"TÉCNICO DE SERVIÇOS DE SAÚDE","N - CENTRO DE SAÚDE SÃO BERNARDO - CSSBE",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/12,2021/06/11,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1239439,"TÉCNICO DE SERVIÇOS DE SAÚDE","NO - CENTRO DE SAÚDE PEDREIRA PRADO LOPES - CSPL",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/29,2021/06/28,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1236251,ENFERMEIRO,"NE - CENTRO DE SAÚDE CACHOEIRINHA - CSC",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/02,2020/07/31,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1238416,"TÉCNICO DE SERVIÇOS DE SAÚDE","O - CENTRO DE SAÚDE WALDOMIRO LOBO - CSVLO",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/23,2021/06/22,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1239056,"TÉCNICO DE SERVIÇOS DE SAÚDE","O - CENTRO DE SAÚDE WALDOMIRO LOBO - CSVLO",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/26,2021/02/03,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1292038,"TÉCNICO DE SERVIÇOS DE SAÚDE","O - CENTRO DE SAÚDE WALDOMIRO LOBO - CSVLO",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2021/04/19,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1238513,"TÉCNICO DE SERVIÇOS DE SAÚDE","NE - CENTRO DE SAÚDE CAPITÃO EDUARDO - CSCE",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/22,2020/12/31,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1237010,MÉDICO,"L - CENTRO DE SAÚDE NOVO HORIZONTE - CSNH",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/08,2020/08/08,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1214126,ENFERMEIRO,"NO - CENTRO DE SAÚDE ELZA MARTINS DA CRUZ - CSEMC",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/06,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1237681,ENFERMEIRO,"O - CENTRO DE SAÚDE WALDOMIRO LOBO - CSVLO",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/15,2021/03/19,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1237576,ENFERMEIRO,"VN - CENTRO DE SAÚDE ALAMEDA DOS IPÊS - CSAI",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/12,2020/12/31,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1227597,ENFERMEIRO,"VN - CENTRO DE SAÚDE RIO BRANCO - CSRB",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/12/30,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1237460,"TÉCNICO DE SERVIÇOS DE SAÚDE","B - CENTRO DE SAÚDE BARREIRO DE CIMA - CSBC",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/15,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1238963,ENFERMEIRO,"VN - CENTRO DE SAÚDE PIRATININGA - CSPIR",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/25,2020/08/11,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1239625,"TÉCNICO DE SERVIÇOS DE SAÚDE","L - CENTRO DE SAÚDE ALTO VERA CRUZ - CSAVC",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/29,2020/08/17,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1218326,"TÉCNICO DE SERVIÇOS DE SAÚDE","L - CENTRO DE SAÚDE ALTO VERA CRUZ - CSAVC",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/08/02,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1238181,"TÉCNICO DE SERVIÇOS DE SAÚDE","VN - CENTRO DE SAÚDE JARDIM LEBLON - CSJL",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/18,2021/04/02,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1250432,"TÉCNICO DE SERVIÇOS DE SAÚDE","VN - CENTRO DE SAÚDE JARDIM LEBLON - CSJL",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2021/05/10,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1218512,ENFERMEIRO,"VN - CENTRO DE SAÚDE JARDIM LEBLON - CSJL",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/23,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1239005,"TÉCNICO DE SERVIÇOS DE SAÚDE","VN - CENTRO DE SAÚDE COPACABANA - CSCOP",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/26,2021/06/25,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
123836X,ENFERMEIRO,"VN - CENTRO DE SAÚDE JARDIM COMERCIÁRIOS - CSJC",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/22,2021/06/21,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1239528,MÉDICO,"VN - CENTRO DE SAÚDE SERRA VERDE - CSSV",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/07/01,2021/01/29,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1238955,"CIRURGIÃO DENTISTA","VN - CENTRO DE SAÚDE LAGOA - CSL",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/25,2020/10/04,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1238351,ENFERMEIRO,"VN - CENTRO DE SAÚDE JARDIM COMERCIÁRIOS - CSJC",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/22,2021/06/21,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1194516,ENFERMEIRO,"NO - CENTRO DE SAÚDE BOM JESUS - CSBJ",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/04/20,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1238262,"CIRURGIÃO DENTISTA","VN - CENTRO DE SAÚDE COPACABANA - CSCOP",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/22,2021/06/21,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1239366,"TÉCNICO DE SERVIÇOS DE SAÚDE","VN - CENTRO DE SAÚDE RIO BRANCO - CSRB",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/29,2020/08/10,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1240682,"AGENTE DE SERVIÇO DE SAÚDE","B - CENTRO DE SAÚDE VALE DO JATOBÁ - CSVJ",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/07/07,2020/12/31,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1238726,"TÉCNICO DE SERVIÇOS DE SAÚDE","B - CENTRO DE SAÚDE VILA PINHO - CSVP",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/24,2021/06/23,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1238246,MÉDICO,"NE - CENTRO DE SAÚDE SÃO GABRIEL - CSSG",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/22,2020/12/31,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1266525,MÉDICO,"NE - CENTRO DE SAÚDE SÃO GABRIEL - CSSG",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2021/01/06,2021/03/01,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1241255,MÉDICO,"CS - CENTRO DE SAÚDE SÃO MIGUEL ARCANJO - CSSMA",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/07/10,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1223354,"TÉCNICO DE SERVIÇOS DE SAÚDE","N - CENTRO DE SAÚDE HELIÓPOLIS - CSHE",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/07/17,2020/09/01,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1262856,"TÉCNICO DE SERVIÇOS DE SAÚDE","N - CENTRO DE SAÚDE HELIÓPOLIS - CSHE",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/12/02,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
123934X,"TÉCNICO DE SERVIÇOS DE SAÚDE","CS  CENTRO DE SAÚDE NOSSA SENHORA APARECIDA  CSNSA",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/29,2021/06/28,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1241409,"TÉCNICO DE SERVIÇOS DE SAÚDE","P - CENTRO DE SAÚDE PADRE JOAQUIM MAIA - CSPEM",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/07/13,2020/08/10,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1264220,"TÉCNICO DE SERVIÇOS DE SAÚDE","P - CENTRO DE SAÚDE PADRE JOAQUIM MAIA - CSPEM",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/12/11,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1239919,"CIRURGIÃO DENTISTA","VN - CENTRO DE SAÚDE NOVA YORK - CSNI",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/07/02,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1240224,"CIRURGIÃO DENTISTA","VN - CENTRO DE SAÚDE JARDIM LEBLON - CSJL",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/07/03,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
585407,"TÉCNICO SUPERIOR DE SAÚDE","P - CENTRO DE SAÚDE JARDIM ALVORADA - CSJA",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/12/28,2021/04/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1295797,"TÉCNICO SUPERIOR DE SAÚDE","P - CENTRO DE SAÚDE JARDIM ALVORADA - CSJA",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2021/05/05,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
585407,"TÉCNICO SUPERIOR DE SAÚDE","P - CENTRO DE SAÚDE SANTA AMÉLIA - CSSA",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/12/28,2021/04/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1295800,"TÉCNICO SUPERIOR DE SAÚDE","P - CENTRO DE SAÚDE SANTA AMÉLIA - CSSA",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2021/05/05,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1239471,"TÉCNICO SUPERIOR DE SAÚDE","L - CENTRO DE SAÚDE MARIANO DE ABREU - CSMAB",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/29,2021/06/28,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
123920X,"TÉCNICO DE SERVIÇOS DE SAÚDE","NE - CENTRO DE SAÚDE OLAVO ALBINO CORREIA - CSOAC",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/29,2020/11/25,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1274587,"TÉCNICO DE SERVIÇOS DE SAÚDE","NE - CENTRO DE SAÚDE OLAVO ALBINO CORREIA - CSOAC",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2021/01/29,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1239250,MÉDICO,"VN - CENTRO DE SAÚDE CÉU AZUL - CSCAZ",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/29,2020/12/31,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1275370,MÉDICO,"VN - CENTRO DE SAÚDE CÉU AZUL - CSCAZ",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2021/02/01,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1239404,"CIRURGIÃO DENTISTA","O - CENTRO DE SAÚDE SÃO JORGE - CSSJOR",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/07/01,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1239315,"TÉCNICO DE SERVIÇOS DE SAÚDE","NO - CENTRO DE SAÚDE PEDREIRA PRADO LOPES - CSPL",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/29,2021/06/28,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1209599,ENFERMEIRO,"O - CENTRO DE SAÚDE VILA IMPERIAL - CSVI",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/16,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1229360,ENFERMEIRO,"CS - CENTRO DE SAÚDE SANTA RITA DE CÁSSIA - CSSR",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/04/22,2020/12/31,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1240739,"AGENTE DE SERVIÇO DE SAÚDE","P - CENTRO DE SAÚDE SANTA AMÉLIA - CSSA",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/07/06,2020/08/26,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1240461,"TÉCNICO DE SERVIÇOS DE SAÚDE","VN - CENTRO DE SAÚDE RIO BRANCO - CSRB",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/07/06,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1240259,"TÉCNICO DE SERVIÇOS DE SAÚDE","NE - CENTRO DE SAÚDE PADRE FERNANDO DE MELO - CSPFM",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/07/03,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1233031,MÉDICO,"NE - CENTRO DE SAÚDE CACHOEIRINHA - CSC",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/06/29,2020/10/03,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1254691,MÉDICO,"NE - CENTRO DE SAÚDE CACHOEIRINHA - CSC",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/12/01,2020/12/31,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1282504,MÉDICO,"NE - CENTRO DE SAÚDE CACHOEIRINHA - CSC",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2021/03/18,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1239714,ENFERMEIRO,"O - CENTRO DE SAÚDE CABANA - CSCAB",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/07/01,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1240208,MÉDICO,"N - CENTRO DE SAÚDE FLORAMAR - CSF",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/07/02,2020/12/12,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1268978,MÉDICO,"N - CENTRO DE SAÚDE FLORAMAR - CSF",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2021/01/19,2021/02/28,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1280986,MÉDICO,"N - CENTRO DE SAÚDE FLORAMAR - CSF",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2021/03/10,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1240240,MÉDICO,"NO - CENTRO DE SAÚDE GLÓRIA - CSG",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/07/03,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1241182,MÉDICO,"B - CENTRO DE SAÚDE VALE DO JATOBÁ - CSVJ",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/07/09,2020/12/31,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1269818,MÉDICO,"B - CENTRO DE SAÚDE VALE DO JATOBÁ - CSVJ",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2021/01/21,2021/02/23,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
127935X,MÉDICO,"B  CENTRO DE SAÚDE VALE DO JATOBÁ  CSVJ",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2021/03/01,2021/05/21,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1243487,"TÉCNICO DE SERVIÇOS DE SAÚDE","L - CENTRO DE SAÚDE MARIANO DE ABREU - CSMAB",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/07/24,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1239781,MÉDICO,"NO - CENTRO DE SAÚDE GLÓRIA - CSG",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/07/01,2021/01/19,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1240488,"CIRURGIÃO DENTISTA","B - CENTRO DE SAÚDE VILA PINHO - CSVP",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/07/09,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1241891,"TÉCNICO DE SERVIÇOS DE SAÚDE","NE - CENTRO DE SAÚDE DOM JOAQUIM - CSDJ",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/07/15,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1240658,"TÉCNICO DE SERVIÇOS DE SAÚDE","NE - CENTRO DE SAÚDE SÃO PAULO - CSSP",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/07/07,2020/11/17,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1267467,"TÉCNICO DE SERVIÇOS DE SAÚDE","NE - CENTRO DE SAÚDE SÃO PAULO - CSSP",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2021/01/11,2021/02/12,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1243428,ENFERMEIRO,"L - CENTRO DE SAÚDE PARAÍSO - CSPA",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/07/23,2020/12/31,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1240143,"AGENTE DE SERVIÇO DE SAÚDE","B - CENTRO DE SAÚDE MANGUEIRAS - CSMA",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/07/02,2020/07/07,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1245935,"TÉCNICO DE SERVIÇOS DE SAÚDE","B - CENTRO DE SAÚDE FRANCISCO GOMES BARBOSA - TIROL - CSFGBT",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/08/06,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1195830,"TÉCNICO DE SERVIÇOS DE SAÚDE","VN - CENTRO DE SAÚDE PARAÚNA - CSPAR",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/07/14,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1244033,MÉDICO,"VN - CENTRO DE SAÚDE PARAÚNA - CSPAR",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/07/27,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1207405,"CIRURGIÃO DENTISTA","O - CENTRO DE SAÚDE SANTA MARIA - CSSMA",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/07/28,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1240801,MÉDICO,"NE - CENTRO DE SAÚDE PADRE FERNANDO DE MELO - CSPFM",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/07/07,2020/10/17,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1258824,MÉDICO,"NE - CENTRO DE SAÚDE PADRE FERNANDO DE MELO - CSPFM",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/11/09,2021/03/16,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1243304,"TÉCNICO DE SERVIÇOS DE SAÚDE","O - CENTRO DE SAÚDE SÃO JORGE - CSSJOR",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/07/23,2021/03/02,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1294456,"TÉCNICO DE SERVIÇOS DE SAÚDE","O - CENTRO DE SAÚDE SÃO JORGE - CSSJOR",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2021/04/30,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1241972,"CIRURGIÃO DENTISTA","L - CENTRO DE SAÚDE BOA VISTA - CSBV",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/07/15,2021/02/26,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
129135X,"CIRURGIÃO DENTISTA","L  CENTRO DE SAÚDE BOA VISTA  CSBV",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2021/04/16,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1247490,"TÉCNICO SUPERIOR DE SAÚDE","O - CENTRO DE SAÚDE SANTA MARIA - CSSMA",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/08/17,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1217036,"TÉCNICO DE SERVIÇOS DE SAÚDE","VN - CENTRO DE SAÚDE SANTO ANTÔNIO - CSSANT",CONTRATADO,"REPOSIÇÃO DE PROFISSIONAL AFASTADO",2020/07/04,2020/11/18,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
