UO,IJ,"PROCESSO ADMINISTRATIVO","PROCESSO PAGAMENTO","PROTEÇÃO SOCIAL",PROGRAMA,FAVORECIDO,IDENTIFICAÇÃO,FONTE,NE,NPD,"MÊS PARCELA",VENCIMENTO,VALOR,CONTA,"DATA BORDERÔ",BORDERÔ,"STATUS DA PRESTAÇÃO DE CONTAS",OBSERVAÇÃO,"METAS PACTUADAS/REPACTUADAS"
Em relação à meta 2.2.6: Monitorar e analisar o perfil dos acidentes de trânsito fatais e graves em Belo
Horizonte, produzindo e divulgando relatórios, destaca-se que foram analisados os dados de acidentes de
trânsito com vítimas fatais de 2018 e divulgado o boletim informativo com a análise dos dados de 2018,
já para 2019, foi realizada a análise dos dados dos acidentes graves e fatais e o boletim está em fase de

revisão.

Registra-se que desde 20 de abril de 2020, a DPSV, em conjunto com a equipe assistencial da SMSA, tem
elaborado e divulgado diariamente o Boletim Epidemiológico e Assistencial sobre a COVID-19, o que
demonstra o cumprimento da meta 2.2.8: Realizar análise de situação de saúde e divulgar boletins

informativos quadrimestralmente aos gestores, profissionais e população em geral.

Objetivo Nº 2.3 - Controle de Zoonoses

EEE

is , = > (ESTAS QUER
Dic uti [ARTE DAMN PE TE
Icançada

Número de cirurgias de

esterilização de cães e 23.792 | 30292 | 26.800 22931 | 8556 | 29412 | Número
gatos

Número de visitas
realizadas para o controle
de zoonoses (Lv,
escorpião e roedor)

3. Manter a quantidade de vistorias Número de vistorias
realizadas para o combate ao realizadas para combate | 4.942.521 4.995.827 4.000.000 3.590.199) 89,75 4.000.000 Número
mosquito Aedes aegypti do Aedes aegypti

Número de ciclos que

atingiram mínimo de 80%

de cobertura de imóveis 4 3 4 2 50,00 4 | Número
visitados para controle

vetorial do Aedes aegypti

   

1. Ampliar o número de cirurgias de
esterilização de cães e gatos

2. Ampliar as ações de vigilância,
prevenção e controle de doenças e
agravos

67.748 | 53.757 | 74.600 | 110.257 | 100,00 | 82.000 | Número

4. Realizar ciclos de visitas com
mínimo de 80% de cobertura de
imóveis visitados para controle
vetorial da dengue

Em relação à meta 2.3.1: Ampliar o número de cirurgias de esterilização de cães e gatos, houve uma
redução do quantitativo de cirurgias realizadas no decorrer do ano de 2020 motivada pela alteração da
capacidade de atendimento imposto pela readequação dos espaços físicos das unidades visando a
redução de aglomerações, considerando estratégias necessárias que foram adotadas para a prevenção a

COVID-19. Embora as dificuldades vivenciadas no decorrer do ano, ressalta-se a capacidade de adaptação

148
da equipe de zoonoses dos CECG e CCZ que garantiram a manutenção do serviço prestado à população

com a realização de mais de 22 mil cirurgias de esterilização.

De acordo com a meta 2.3.3: Manter a quantidade de vistorias realizadas para o combate ao mosquito
Aedes aegypti e a meta 2.3.4: Realizar ciclos de visitas com mínimo de 80% de cobertura de imóveis
visitados para controle vetorial da dengue houve uma redução quantitativa nas duas metas relacionadas
à prevenção e controle das arboviroses transmitidas pelo Aedes aegypti. A rotina de vistorias para
identificação de risco ambiental e para tratamento de focos e orientação aos usuários foi dificultada pelo
temor de usuários quanto à permissão de acesso aos imóveis devido ao COVID-19, o que gradativamente

foi sendo superado.

Objetivo Nº 2.4 - Vigilância à Saúde do Trabalhador

E

     

 

Descrição da Meta Indicador nn panEatEM
1. Promover o aumento das Percentual de notificações
notificações de acidentes e agravos de acidentes e agravos 140 | 3310 5,00 | 2390 5480 | 10,00 Percentual
relacionados ao trabalho relacionados ao trabalho
2. Manter a Vigilânciaem Ambientes | a

tidade de VAPT
e Processos de Trabalho em 820 por punidas de 1164 | 1157 | 820 635 7744 | 820 | Número

ano
Objetivo Nº 2.5 - Promoção à Saúde

ESTagra [CI uti [ARM DRAMA OS PE TEA
Icançada

1. Reorganizar o Grupo de Trabalho GTPS formalizado e em

   

da Promoção da Saúde (GTPS) funcionamento | 1 Meta concluída 1 Número
2. Criar o Núcleo de Evidênciasem |. dênci
Promoção da Saúde no SUS-BH, em Núcleo de evidências em

+ em promoção da saúde no 1 Meta concluída 1 Número

parceria com o Mestrado :
PSPV/UFMG [usem criado
3. Apoiar o CMS na criação de uma
agenda junto às comissões locais de Percentual de comissões
saúde dos centros de saúde da Rede locais de saúde com
SUS-BH para potencializar o seu participação em agenda | 100,00 | 100,00 | 60,00 | 100,00 | 100,00 | 65,00 Percentual
funcionamento regular e capacitá-los de ações de Promoção à
em Promoção à Saúde para atuarem Saúde
ativamente na comunidade |
4. Aumentar o número de |

oo asc Percentual de aumento no
notificações das situações de o Eua
Ciolências no SUS BH húmero de notificações
5. Intensificar e ampliar a parceria da, usa e

Rede SUS-BH com o Ambulatório | ei
Para Elas/FM/UFMG durante toda a Ambulatório Para Elas 100,00 | 100,00 | 100,00 | 100,00 | 100,00 | 100,00 Percentual

gestão da SMSA mantida e ampliada
6. Implementar o Plano Municipal de]
Ações Estratégicas para o
Enfrentamento das Doenças
Crônicas Não Transmissíveis (DCNT)
7. Ofertar vagas para capacitação de Número de vagas

 

14,20 | 2580 | 1500 | 4508 | 10000 | 20,00 Percentual

 

Plano implementado - 1 1 1 100,00 1 Número

 

40 - 40 40 100,00 40 Nú
instrutores de Lian Gong ofertadas 4 lúmero
Percentual de centros de
8. Ampliar as ações do Programa de saúde que realizam a o e
Controle do Tabagismo” abordagem Intensiva do 6300 | 6100 | 9683 | 66,00 Percentual
Fumante

a Meta acrescida para o período 2020-2021.

149
Destaca-se que a meta 2.5.8: Ampliar as ações do Programa de Controle do Tabagismo, teve suas ações

impactadas pelo contexto epidemiológico de COVID-19.

Diretriz Nº 3 - Atenção Secundária e Serviços Contratados

Objetivo Nº 3.1 - Acesso à Atenção Especializada

HE [ame | es me EEE
Descriçã
escrição da Meta Indicador CREME
pç

1. Implantar um novo Centro de

 
 
    
 

 

Referência em Reabilitação (CREAB) CREAB implantado - 100,00 1 Número
2. Realizar estudo de viabilidade para

implantação de Central Municipal de Estudo realizado 1 1 Meta concluída 1º | Número
Esterilização e laboratórios

3. Aumentar o percentual de Percentual de consultas

consultas especializadas agendadas especializadas agendadas | 4650 | 4640 | 50,00 | 4860 | 9720 | 65,00 Percentual
em até 60 dias em até 60 dias
4. Manter a liberação dos resultados Percentual de exames

de exames laboratoriais realizados realizadosnarede própria 5.1) | 9750 | 9800 9800 | 10000 9800 Percentual

na rede própria até 72horas da liberados até 72 horas da

coleta coleta

5. Monitorar a taxa de recoleta de Percentual de centros de

exames laboratoriais em centros de saúde com taxa de 8600 | 9400 | 90,00 | 9400 | 100,00 | 100,00 Percentual
saúde recoleta monitorada

6. Manter o absenteísmo de

consultas e exames especializados Percentual de 2010 | 19,10 | <20,00 | 21,70 0,00 | <20,00 Percentual

: bsentef
com percentual abaixo de20% PPSenteismo

7. Implantar Passe Livre da Saúde,

em conjunto com outras secretarias

municipais, para diminuir Lei municipal aprovada - - - - 0,00 1 Número

absenteísmo a consultas e exames

especializadost

8. Construir nova área física para

CREAB Leste para garantir CREAB construído - - - - 100,00 1 Número

acessibilidade aos usuáriost

a As metas físicas acrescidas pelo Plenário do CMS-BH ficam condicionadas à captação de recursos adicionais específicos, por meio de esforço
conjunto da gestão, conselhos de saúde, parlamentares e outros órgãos.

No caso da meta 3.1.1: Implantar um novo Centro de Referência em Reabilitação (CREAB), aponta-se que
para a implantação do CREAB Barreiro os mobiliários e equipamentos já foram adquiridos, para o início

da operação da unidade faz-se necessária ainda a composição do quadro de recursos humanos.

Já a meta 3.1.3: Aumentar o percentual de consultas especializadas agendadas em até 60 dias, em
algumas especialidades, houve perda de oferta em função de aposentadorias e dificuldades de reposição.
Isto teve como consequência aumento de fila residual de espera, impactando no resultado apesar do
empenho e elaboração de estratégias para atingir a meta proposta. Em 2020 com a Pandemia de COVID-
19 foi preciso reduzir a oferta de consultas e exames eletivos, pela característica da transmissão, e
consequentemente aumentando a fila residual já existente. É importante ressaltar que as solicitações
para consultas especializadas, desde 18 de março de 2020, foram inseridas sob regulação no SISREG,

diminuindo o tempo de espera entre a data de solicitação e o agendamento da consulta;

A meta 3.1.6: Manter o absenteísmo de consultas e exames especializados com percentual abaixo de 20%

indica uma redução de 24,6% do 2º quadrimestre de 2020 para 21,7% no 3º quadrimestre de 2020 no
150
indice de absenteismo. Ainda que o risco de transmissão da COVID-19 em unidades de saude apontasse
para o aumento do percentual de absenteísmo, como grande parte da oferta foi sob regulação, para casos
mais complexos, a presença dos usuários às consultas e procedimentos mantiveram este indicador

próximo de 20%.

Objetivo Nº 3.2 - Cuidados à Pessoa com Deficiência

Resultado

ESTagra [CI uti [ARM DRAMA OS PE TEA
Icançada

1. Concluir a elaboração do
documento de Diretrizes de Atenção

   

 

 

 

Integral à Pessoa com Deficiência Documento elaborado - 1 Meta concluída 1 | Número
Intelectual ou Pessoa com
Transtorno do Espectro Autista (TEA)
2. Elaborar documento com as
diretrizes do Modelo Assistencial da Documento elaborado | - | 1 Meta concluída 1 | Número
Rede de Reabilitação no SUS-BH
3. Implantar e credenciar Serviço de CREAs com o serviço | (a) | 1 1 1 100,00 > Número
Atenção à Pessoa Ostomizada implantado
4. Implantar integralmente o serviço Jantad
de reabilitação auditiva no CREAB Serviço implantado (a) | - 1 1 100,00 1 Número
integralmente

Noroeste |
5. Implantar serviço de órteses, |

róteses e meios auxiliares de Serviço implantado :
locomeção (OPMAL) ortopédicas no itegralmente (a) | . 1 . 9,00 1 Número
CREAB Venda Nova |
6. Habilitar junto do Ministério da
Saúde CREAB na modalidade Centro Serviço habilitado (a) 3 Meta concluída 2 | Número

 

 

Especializado em Reabilitação (CER)
a Asmetas3.2.3,3.24, 3.2.5 e 3.2.6 foram acrescidas para o período 2019-2021.

Para a meta 3.2.5: Implantar serviço de Órteses, próteses e meios auxiliares de locomoção (OPMAL)
ortopédicas no CREAB Venda Nova destaca-se que o serviço já iniciou a realização de medidas de cadeira
de rodas para usuários da regional Venda Nova, contudo, ainda é necessário maior aprimoramento

técnico dos profissionais para execução das demais atividades do setor.

Diretriz Nº 4 - Urgência, Emergência e Atendimento Hospitalar

Objetivo Nº 4.1 - Rede de Urgência e Emergência

Resultado

[ora gre AN ie] [Erica

   

1. Ampliar a quantidade de

Número de atendimentos

 

 

|
atendimentos realizados pela frota | 71461 | 76970 | 76000 | 53867 70,88 | 79000 Número
a : realizados
de veículos em saúde |
2. Ampliar a quantidade de nú de atendiment:
atendimentos realizados pela frota Pealzados (MENOS | 133.417 | 120.193 113.000 | 129013 100,00 114.000 | Número
de veículos de urgência |
3: Ampliar à capacidade de Número de atendimentos | 4,5 347 | 928.044 810000 641984 79,26 | 810.000 | Número
atendimento nas UPA realizados
4. Concluir obras da UPA Norte e |
construir as UPA Noroeste, Nordeste UPA construída - - 1 1 100,00 | 4 Número
e Pampulha |
p. Implantar novas equipes do Equipe implantada 19 | Meta concluída 12 | Número

 

Serviço de Atenção Domiciliar (SAD)

151
Resultado

Descrição da Meta [Erica

   

6. Implantar o Projeto de
Atendimento Rápido nas UPA das 9 3 4 9 6 66,67 9 Número

Número de UPA com

ionai: jeto imple tado
regionais projeto implementado

7. Reorganizar a grade e o fluxo de
urgência em BH e na região
metropolitana com a pactuação do
instrumento e fluxos de
referenciamento de Urgência do

Percentual de hospitais de
urgência da Rede SUS-BH | 100,00 Meta concluída 100,00 Percentual)
(com pactuação definida

SUS-BH
8. Ampliar o serviço de ortopedia Número de UPA com — 5 Meta concluída 5 Número
em mais uma UPA atendimento ortopédico
9. Atualizar o parque tecnológico de Número de UPA essa) ; 1 1429 ; Número
radiologia das UPA equipadas
10. Implantar CERSAM AD

mp antar CERSAM AD implantado - 1 Meta concluída 1 Número
Pampulha/Noroeste
11. Implantar o serviço de
hospitalidade noturna no CERSAMi Serviço implantado 1 Meta concluída 1 Número

Nordeste

12. Ampliar o número de Número de atendimentos

atendimentos realizados nos serviços : 128.2904| 365.721 | 370.000 326.309 88,19 375.000 | Número
i realizados

de saúde mental

13. Viabilizar e implantar o Serviço SUP com funcionamento

de Urgência Psiquiátrica, incluindo 100%, incluindo no

a ne ; 1 Meta concluída 1 | Número
no período diumo, nos período diurno nos finais
finais de semana e feriados de semana e feriados
14. Implantar CERSAM Centro-Sul! CERSAM implantado - - - - 100,00 1 Número

a As metas físicas acrescidas pelo Plenário do CMS-BH ficam condicionadas à captação de recursos adicionais específicos, por meio de esforço
conjunto da gestão, conselhos de saúde, parlamentares e outros órgãos.
Meta alterada para o período 2019-2021, em 2018 refere-se ao número de exames de imagem realizados nas UPA.

c Meta alterada para abranger todos os serviços da rede de saúde mental, em 2018 refere-se ao número de atendimento nos CERSAM.

Registra-se que as metas 4.1.1, 4.1.3, 4.1.6€e 4.1.18 foram prejudicadas em função das medidas e ações

necessárias para o enfrentamento a COVID-19, além disso, despontam as seguintes considerações:

e para a meta 4.1.1: Ampliar a quantidade de atendimentos realizados pela frota de veículos em
saúde, a partir de abril de 2020, houve suspensão do transporte sanitário de pacientes em
situação eletiva. Tal situação justifica a redução no número de atendimentos realizados pela frota

de veículos em saúde no ano de 2020;

e em relação à meta 4.1.3: Ampliar a capacidade de atendimento nas UPA ocorreu diminuição no

número de atendimentos das UPA;

e no que se refere à meta 4.1.6: Implantar o Projeto de Atendimento Rápido nas UPA das 9
regionais, o projeto não foi implantado na UPA Centro-Sul, porque a área destinada a implantação
do projeto foi utilizada na instalação do CECOVID Centro-Sul, e nas UPAs Nordeste e Pampulha
também não foi possível a implantação do projeto devido as adequações necessárias para o
atendimento dos casos de COVID-19 e separação de fluxos para o atendimento das outras

patologias;

e em relação à meta 4.1.12: Ampliar o número de atendimentos realizados nos serviços de saúde

mental houve diminuição da procura por atendimentos no início da pandemia em março, abril e

152
maio, apôs esse período houve regularização do retorno de usuários e orientações técnicas aos

profissionais de sustentação do cuidado.

Objetivo Nº 4.2 - Atenção Hospitalar
